seqID,chr2:26710000-27660000,chr6:43520000-44450000,chr16:57150000-57790000,chr15:78080000-78500000,chr21:41680000-42520000,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29
GLRHD0432,818.124727,791.029942,530.185236,371.366936,667.496094,0.8521275272720233,-3.5297544594997925,-1.338377732378862,2.6255545046847164,-2.992342645797469,-1.451823142042095,1.098010230318621,-1.8818073636988064,-0.960660366843318,-1.0723975302593636,-0.9445802027421771,-2.65311381504796,-2.051602923472517,1.916306273953302,2.876898937508727,0.9916549752852498,1.5706984660329517,-1.0987651348597167,-0.15125697273155214,-0.3722147813588397,-0.5841445132246535,-2.2647357729493423,-0.3276255361775541,-3.7674430985657,-2.0522271880016327,-2.931290806217377,-0.7736064028272465,6.546885224433366,-1.6366764737084931,2.6904638009221107
GLRHD0440,832.023653,800.73489,512.700044,374.177958,715.482913,1.2040512040164237,7.335930509754358,-10.790420963169623,-4.478673967089485,-0.038181023632925526,3.345298373411291,5.356792505980159,-2.159783276700651,-2.498865664162802,-0.5073637355269469,1.9377805351482866,-2.6501862992791225,1.9480190399011217,-1.4283439132029818,-1.4299667314606037,0.8736799985186999,1.7296135032684055,-1.2433472685654747,1.8491607226305418,-1.221328501346433,-1.4092615143772753,-1.2306229560582946,4.400228073659262,-0.9297493069416909,2.9424236393484673,-0.3954310216663386,2.1217660772207037,1.1250429608769636,-3.068399926060241,-0.906787490621018
GLRHD0540,845.499558,816.872468,528.139025,357.222986,748.536834,-15.935776115964261,2.5497025118679626,4.545744734940449,-6.186751522771179,-2.870443357454298,-1.8764576002935858,0.5377617898094681,2.585893589188741,1.3270834104532785,-1.6438562084543338,0.9136233761249328,1.590890506392654,1.68793718307613,2.5956957559270832,2.098309313102948,0.5994773506898857,-1.3317164213502166,-0.9587612423679364,1.7133779928761368,4.154028276330657,-1.7016425542863391,1.1948547707072656,1.5652942761519015,-1.645921591185679,-1.3456254616294283,2.3722448667878737,2.5293590910211945,-0.8336897674654591,-0.13083749921559495,-0.5713540937632368
GLRHD0426,820.445464,784.587275,548.899648,366.578434,710.514021,-7.93485172051803,6.169786639764533,-8.608879757415554,-0.533492765932332,-6.644917864761738,2.126810776960857,-6.031332256227907,-2.604243379362235,1.6258170314806033,1.1523594658049237,-1.2808423125195783,-1.2261763974293258,-2.8995705058950993,3.4294724024841283,1.2347764639294252,0.7464180708762045,-0.10290180844409158,1.6381107278297966,3.1551389546301722,0.8414103388243716,1.4194673193995495,3.228150317375507,-0.8782466808697088,1.593796971972513,1.4012353842982352,0.7118674609403977,-0.08903284908191048,-4.1038501475810785,1.6142517555325513,1.917842276460715
GLRHD0521,819.48761,806.358219,540.880669,364.230676,712.379417,-8.131330925391179,5.378428587832414,1.3680582019631449,-1.421631124639211,-0.3368347630576506,1.0408173016301117,1.6850781249560929,2.246160073830766,1.8682746257036924,-3.1124393587951484,0.5609944618041496,0.12317769126963687,2.736574056252106,2.859034368232262,0.5639341392787419,-1.9243085257869916,-1.2313788333853604,-0.24551547423454548,-0.27069651518694,-0.7455620522966484,-0.8405400905007796,-1.327850517707386,-0.2592188126822149,-0.9827288939002049,-1.6128913598053591,1.621138507840262,-2.174627997476634,-0.3181080271185289,-2.2811007510997117,-0.6119390969485199
GLRHCC0099,796.648704,758.876224,488.73127,358.440119,689.38761,9.147410189618988,-0.5821637270080118,1.7790709031364023,-2.742539558508949,-2.5154790842499817,-0.17778750313764213,1.5898529710244285,-3.649361688863895,-1.0636667454957567,-0.4685343145618687,2.3030865432725833,1.3618241248637464,-0.5107045887500155,-0.1908448336814418,-0.9137252530024916,-1.0827777810792778,-0.36981197926590526,2.4185321227736933,-1.0263712314253444,-1.9316231554545396,-1.4957148807668585,0.6939490214636739,-0.5508172282810255,-0.37890470294320433,-2.6709757495099904,-0.39420793409118127,0.8379644076413515,3.030209882836566,0.9647273161800479,0.1663534982854511
GLRHD0393,829.821783,776.369005,559.515866,369.497759,703.468977,-12.942881424709054,0.6001536315285951,-4.428138994346405,-0.16086381282838663,-1.2565378242947842,-5.632278402083057,-0.6261213227350793,-0.973879245936633,0.12764874229307288,0.8643194747755245,-5.16469226760356,5.378505253845858,0.30420813465729074,-4.798139447738732,-6.085088469946094,-0.2607113061782114,-2.3978865509019434,-1.051079723463476,-9.925636458899719,-0.7143342894809891,0.05010944858304989,-5.234128710406026,1.206138213946992,-2.8602082703535814,-2.189567696653117,-3.2784389537503085,-7.173651404219271,-5.219061575379328,1.5564795318646634,10.881958086042241
GLRHD0340,817.507651,791.338304,546.061627,382.462571,714.699501,-7.420295686504023,-5.948336904134436,4.50229791456777,-2.629718866290119,-2.34969090070639,-3.5736472830233357,-1.5261172425814995,2.537273099400151,-1.9957067869604832,-3.735773549901924,1.5281962827037505,-1.9775635272978784,-0.34811419529741033,2.9555496723215264,-0.9715944890840921,1.0548518940881684,2.200032780623142,1.6795166308887601,-0.37270766492923957,0.535476169334798,-2.016453525616071,1.3728579996401713,-0.6119351281222722,-0.21611116851414888,1.7095211653199984,3.934070417073211,-3.2796442465940334,1.0808170425179613,-1.8875889942980948,0.5768412085803445
GLRHD0538,839.040965,787.775238,556.391065,387.772986,707.75859,-10.014720443892093,-0.40633490752051127,0.5057102180048408,-7.245755097939434,-6.497238103802799,8.082260773677651,-2.804898969638866,3.802759402667548,-2.9573090141985316,0.6076923880855152,0.44575216180627075,3.349413551187825,3.1551294118576823,-5.419526479843009,-0.5270932508079907,-2.2906867696839104,-0.3008229575091791,-0.9271580460392772,1.4818211053964239,-3.865612415770383,1.3721767826843632,6.798400538236761,-2.849202405628973,1.8181237712881737,1.3879973490984325,0.8639328653853968,-0.7811969585479145,-1.97405548041522,-0.9424787518209469,0.13408770149843985
GLRHD0505,798.161004,753.010611,523.082058,353.137997,707.428158,0.9702136402810944,6.666185795103434,3.057939338510791,2.117283150549755,-0.2581791994942168,3.053992850285615,1.2581017502655014,7.487401937860834,-1.0139999665406823,3.299748304884936,2.493600040473882,1.160840039803094,0.15794833184368412,0.6333489627438958,-1.673202357869255,-1.5481325633051402,-1.4256229408027286,1.5525546242082071,-1.7287939827106256,-2.6062781237074213,-0.016470906117746376,-2.932722118414702,2.481329273710357,1.1066572537573884,-0.4624809431125413,-2.164646715106017,-0.3522811963594137,-1.1901286720493363,-0.3194188908405726,1.4068545717031145
GLRHD0513,840.209763,811.665954,525.56148,388.951036,722.702568,-14.312641689559793,1.1253853798200173,7.272760509693487,-1.0278416347024786,0.22130645966142926,1.047392824532524,6.852185402333794,-0.9408608139500121,1.7161569766350984,2.917777525941722,-0.3516070834970632,-0.9079131332208503,-4.90971806630663,4.10949313250589,-0.023431879066552308,-3.8563520588437123,-3.7138493780107558,4.955109448633801,10.884849341549206,3.98852530382849,1.1023495864001844,-8.121255649233868,-0.23778559560010132,2.3173128774359855,8.186430277904762,4.49988709668055,-3.2273701074307777,1.5031966135470578,1.7505490877726555,-1.7919921175334483
GLRHD0437,842.037766,812.67732,542.858539,380.81861,739.462031,-15.840196434374029,-3.0181367003943187,-11.695480976996688,-0.8273271555434474,3.6712416111110393,5.611139805159189,8.88219540206185,8.541386026270441,4.155840361511933,-9.792373626534093,24.845903173942766,-2.7628111835819276,-6.06306450073251,-9.820379302978125,9.763841892535744,0.392690834595668,-7.909233080997431,1.4208743767362406,-6.066019364599981,3.1863173595830263,-0.225185664079529,-2.550884876261597,-4.45394987294261,-2.354079459376096,2.838785041489385,-0.5210470285842281,2.7847169175123225,-2.399629284676241,5.839433923825519,3.142307021611279
GLRHCC0065,792.957643,742.805789,529.236661,341.491252,721.867639,12.810453485753358,-5.538492038391674,15.934337113056198,9.76676051752863,3.5260643309269573,2.0709396773801414,-1.2354581452387738,-1.424873951724138,-2.69273631320896,-7.222069605110072,3.101337590599802,0.07956416353282181,0.8196621365815636,2.1119932656277847,0.4207747360139611,-1.1125949419106742,-0.5073009730877334,1.337366960979953,-0.9291700925492268,-8.935858043372562,0.08016456126954108,0.23825598498911,-4.5618521100164156,-1.695804049372809,-1.38247684407135,11.237782995679272,-4.664529410891278,-1.6782443532800715,5.128528237821062,-2.1564238628931007
GLRHD0493,837.356925,845.200143,558.486941,376.97246,721.451588,-19.83700920709363,-6.424179442910311,-10.376773024334765,0.6584370496088898,1.869045432743834,-1.5865421774132797,12.994984942768232,14.379614070727872,7.20987972077099,1.4499503316966535,-7.2745360123715574,-2.345178691186915,8.953726574424714,0.7107599404601123,-10.16250407347362,14.077819492689235,-1.7307676549434161,11.000678627877647,1.0883733223549992,5.4643228338908,3.30403928367923,-3.8884776590616115,2.8730859248586844,-1.640615714517475,4.953736851007758,3.989863155009596,3.810279687733023,-0.3965620742905133,6.407693176046861,2.589780520054963
GLRHD0435,819.095279,816.050895,526.912526,349.635734,714.88369,-7.147670131729996,3.6162275528312424,-3.388310285021248,-1.9015817811034503,-2.606190289505757,-1.6807552154133565,-0.12374781693651565,2.32060684894757,1.227364591897555,0.15657480620875053,-1.7783074383860318,-1.9160692769994652,1.3679479585946421,0.06037841159200508,1.5171648239879059,-0.20216698720343598,-2.0963755153251897,-1.865425634279863,0.7065891482152784,-1.0772770348506533,-0.059095503762404133,-1.1788435025989283,2.023140134942399,-2.007665541486325,2.2814857736485505,0.4118042130836369,1.290178655233117,0.5529367723916561,0.5253811143638912,-2.069611908155797
GLRHD0388,813.60698,782.398573,522.169934,363.178323,668.887506,-0.23813367531073742,7.090883867656887,-7.326910041032383,-0.09521281438964055,-1.9322808194381005,-2.8090473526297637,2.133744731980059,-1.0347320754491116,-0.25370967575663256,-1.6491106115279073,-0.3779666039532461,0.10900512797132345,0.16171125195385894,0.6091199565787198,-1.9823682097838384,0.7090499257371499,-0.5284215494623898,-0.3191428220096497,-0.19947296330647718,-2.435771413712145,1.2247295411727688,-1.0391701644000293,0.3760256700811129,-3.1881594494597203,-3.7975949202231325,2.514727490679184,1.8906883496816953,-0.4051401248146114,2.1316899078057285,1.3441572204842949
GLRHD0508,805.143635,792.272906,532.399873,345.55738,722.423894,-1.911909025341287,6.721395794302982,2.427105581322081,7.05305080335668,0.3913701027979172,-0.3087316968786047,-1.3054987297459997,-0.7748545026466327,-1.6275959370184028,1.0294502082314478,-0.10235599631380587,-0.006176400096974011,-2.1868838028696187,1.346459232752222,-0.410230544724572,-0.9980068032214765,1.0276496733643812,0.14769005498272683,-0.5058270861684887,0.14489745309939994,0.01369653424783368,-3.276525089444407,0.011340540887540329,-1.1606329157657163,0.34932784646250575,1.8924928198540216,1.128074556445772,-1.0515441437625233,-0.4747874462208778,0.29053349495521186
GLRHCC0113,779.550433,785.841221,506.915783,350.965111,683.36225,8.992315745499173,-7.058725113105715,4.419892802972865,2.9486434068206857,0.6949882198699635,5.978669685284682,3.5284271795678297,-3.221351905684498,-1.880283340421753,-2.6116182552557397,-4.42013414637786,-2.1739325176852433,-0.7245797204135987,2.179612280202667,6.886863123018626,2.2017888097820415,1.7843681003261227,0.7011566211384503,1.3305030828616091,3.6052246614014005,-1.3394944147508736,-0.2665385802785872,5.250951106654082,2.8547048612253554,-3.6019733147790722,-1.0025192542173957,10.5247811884407,-0.5398462483265398,3.5491085414557526,-1.1111887456095701
GLRHCC0056,816.578755,776.042058,502.749307,359.833884,718.536512,3.7224165967594365,-11.596662111829321,4.018194201123635,-2.8390490873488843,-2.6313142344797447,-2.441246881589645,2.2240845939260265,-7.441836439116594,3.2493787922452393,2.391066690252018,3.461267903522344,0.6761561869398492,-2.107488241434225,-1.3211675292403666,-1.0313155353412997,2.6811664592316844,-3.7857604886340903,-1.460710091442673,-0.6385674203543261,3.775082316969959,0.44819424996810747,2.810116940097174,2.0841945136116276,-2.501931652421601,-4.117301571457482,-2.853765399196974,0.8728484960064837,1.6320442710003678,-0.22275417339075676,-2.545787651245255
GLRHCC0036,737.349893,761.205118,520.851107,355.810421,679.333407,16.035181003831198,0.11101813755473655,-3.376437309171958,2.716129680620206,0.20402381882480003,0.0430535655396211,-0.29982973612162644,-0.999053815905568,-2.5182077333001196,0.32726216336757985,0.2068643426255054,-0.539437349916442,2.4949669583710463,0.7833729933183815,0.051131530519251955,-0.24614597440128141,-2.4249726133306027,1.299389360991195,-1.348176966143468,1.3447928534024634,-1.1634539922243017,1.251255714999687,-1.8286053933742505,-0.1295115367641556,0.6080974406361904,-1.6409074193768953,-1.7754176627743243,-0.7817415531005806,1.9435970040566546,-1.0606463445357524
GLRHD0497,869.191031,809.589361,569.213082,385.698168,711.623396,-16.930521159294862,-6.199080851955805,0.8144641117691283,0.5506919745885132,2.3403264622654945,1.6204252827735584,4.531014581353691,-1.7080695569732312,0.11088894181921749,-2.1297741379020674,-0.7277008168865284,0.5996590556858322,0.041731999654483334,-0.4099794650187482,-2.154128738079963,-1.6014785653399395,-1.5503051119674993,2.7817698737500116,-0.07383232826770703,-0.16726945593241124,1.927174585437357,0.837096594342742,-2.687910559002708,-0.3606292242168142,-1.9304802243649777,-0.004192716714816552,1.656654392928436,0.6981803405021058,-1.7103401749514517,-0.5232283885118496
GLRHCC0081,795.267802,784.912752,535.873812,357.619031,697.782407,8.271927818587404,-1.331474966774643,-6.985892376223875,-1.3097075064379076,3.0493226426596776,-0.4897153440921588,-2.5513104744421615,-3.4716348093287213,2.8186839540880912,-0.5851544637340376,0.10545358694593902,-0.052443393179466724,0.606051464971752,0.000952418051590187,-0.16632542155329333,0.08128230952642745,0.7912460379122036,0.9237130970858884,-1.7562217060313923,1.3570120944028936,1.1563568062135872,-2.337145615129079,0.2976777550721841,1.7251575498808287,1.9237554565764818,-0.26391890063216755,1.9916691358362777,-1.50215476093371,-1.5766163467428718,-4.116779482073678
GLRHD0474,761.011952,764.836638,513.111881,337.478253,654.122031,18.18183735715192,9.847308796544912,9.521998136649067,4.893708594016765,0.2256325041415073,-3.601031832912293,6.439180468414331,2.173834958715154,-4.196212873567234,-1.0172803492049107,2.9739630636085406,-3.8845623155405056,2.654778911690492,-2.3522795895463675,0.2272423156575787,-2.3477919142752075,-3.8824160753033308,-1.907987389242197,9.432681341423175,3.0836188850250625,7.108672626881948,-0.5661697688798237,-2.37446298957152,8.126870257052605,1.947000369794196,-5.758133443337017,-1.2683328009411248,2.7758731178104084,1.8838995031991803,2.4390311594021337
GLRHD0375,857.729865,833.993549,568.964216,364.847616,719.399015,-15.41887611488471,2.207813514657421,-0.8179879725083323,-5.100852486573772,1.155537284518204,-3.418136661247972,-0.17901653188471067,-2.382036127379248,-0.35415436111640275,1.3400056748226832,-1.289516383137453,2.7696051526215584,1.1879391371817647,0.03075675218817095,-1.9998259916441716,-0.48043311327500443,-0.6724393625275129,0.5225019290935903,-1.169312472684883,-0.5482942137233499,-1.0810067068709,1.1439049517640436,-3.4199498017989054,-1.5636907655053522,-1.1527700388501982,1.330970222321698,-1.7582555977750856,-1.5993530553157658,0.8405985313966515,1.0400184388650875
GLRHCC0021,793.284313,801.748925,529.516085,349.574819,697.101748,7.558695277768523,31.028360858539976,0.3458221744944011,-7.005151947188148,11.283635962311838,-5.167838426413545,-6.866027831167321,1.2030499903266556,3.1274837930910158,-5.4211256157336525,-1.8322840310957549,-0.3228854059084555,-0.3508668426933328,-1.6288990057487909,1.1837235433091853,3.456068959590046,-0.008506794431138331,0.7185447419331346,0.5788879372193755,3.237710401568354,0.3029473233027774,3.5009667527610704,0.6478793358908084,1.1605297561372008,0.76558329478731,-2.18112689356965,-1.8935627644165627,-0.49159339076275893,-1.534565374546909,0.5745509619026907
GLRHD0519,755.284535,733.126577,492.112779,332.663822,680.933913,16.965455556672453,6.481356414544794,6.993549015562051,1.5748009030415362,-4.195052007672086,-1.3493685479676498,4.495231969268615,2.5271674149937406,-0.6994381286790518,-2.1943321197557495,-2.686249355138048,-1.1356493495400715,0.807494353334097,-3.1895147742199113,-0.4815972933394955,-1.498443915938351,-0.37185528753811725,0.6847318545682552,-1.2995575619117072,-0.23018224906089324,3.3161178779829514,-1.9004289523797895,-0.8384287973039755,-1.2001904418237832,-0.38125418011635137,-0.9906072948154823,1.8400462081556075,1.12981568748315,1.3241285850354414,0.4848529525011214
GLRHCC0112,834.102698,780.793235,530.175298,361.488927,718.598862,0.6153060706119093,-15.02678520461869,-0.19864400704721102,8.351929019179828,-1.6061103208687473,-1.0958353377863783,-0.9468852174953102,-0.1376512219352447,-0.08797177698628705,-1.2854971580359758,-1.5042165786057629,-0.014354904029270615,-0.9332529346174994,-2.1231798626499794,1.4696474810453077,0.5863988784925865,0.3818017678095119,-0.48871341511524885,0.8620493133456172,1.6441420771098927,-0.3304555475595291,1.006282545856335,-0.9443240755535489,0.7123113439663951,-0.09905878566043291,1.063117201465456,-0.08366299541755717,-1.1481263391019918,-0.2586494290962018,0.8371109826714835
GLRHD0446,798.059145,797.289643,550.79248,368.163989,729.060459,-9.436585477910418,6.6954089745747165,0.8947481776835837,-3.802805843843225,2.522870288779929,0.6424403113016747,4.799266007935161,2.2436682085844737,0.23717088797040153,-0.7268083456761736,-1.3810308034377137,-0.2781491808410574,-2.3462132702967873,3.380585321882118,-0.6466047345760964,-1.485944214768493,-1.704594717919225,-0.9855185311176683,-1.9361373238092567,0.8861075969979917,-2.7050836171483184,-0.5119692426249838,-0.060532730959637404,0.3009872779164928,-2.386230721248975,-0.16229279474267733,-0.8078249014785295,2.163379273251341,-0.27375222649356595,-2.4064132789383263
GLRHD0367,809.081768,778.028459,537.762757,374.017495,690.061749,-9.11119416667107,-5.6964647409861975,0.9072512628844969,-1.2545574065859102,-5.89060141219842,-3.109214827876843,-4.412047867762652,-0.9454531478432522,2.660558822470036,9.11529046713273,7.743302327030033,-2.996523660862606,8.947387674313141,-3.4521352297329946,-0.020736392265485265,14.343900770871517,2.3986117712521704,-1.416325953061402,-2.2200010994830697,-2.471125879217439,-8.478630799613637,0.36523356271511614,-5.854822313180698,8.05742186528559,-4.187332738604691,0.6708963849339813,3.3673119541348013,9.11998390654312,-0.37949077397400427,0.9842469833405846
GLRHD0483,815.25969,805.005315,553.662472,371.149353,702.092704,-7.465851823758593,5.209245030405554,-5.608228242817475,-9.91578239820801,-1.847055308247599,5.712157809856976,-5.113356596814632,-3.0765579134690864,-1.4694634175099202,2.1088314446886223,0.5797127182691104,0.8702650942040904,0.7756005314419802,-3.5741154950032663,-0.48765762865220863,-1.0348081611702045,-0.45419474751299815,0.37167094014028745,1.0177963647733264,-0.4190523901650549,2.2866264201555087,-0.27481580465975564,-0.46232987337267706,-1.9877286691436549,1.1961180695571423,-0.19846801751923526,0.07591717185085822,-2.5752359095236796,2.8750380275263896,-1.3010020330623184
GLRHD0372,816.907286,800.770481,528.813488,387.135294,712.462181,-11.583168275080853,0.2030834468377315,-2.140154886456811,5.181440669075952,0.554343415296043,-0.22145521550217548,-2.5373633498209616,3.0662782915802356,-2.952725699941114,0.37210469937254687,-2.3183821836667464,-1.6014324348973128,-0.05358677482092189,1.1646372087279548,-2.684156941754395,-1.668255845390609,-0.5223557936669361,2.6913459440026224,-1.2605213970193652,-1.5176663768669887,-0.8022054194310294,0.3751355296946606,1.2063450628433,-1.3476071496717783,-2.9935474721221853,-3.2517999423690274,2.6818925422454836,1.750198410350663,-1.3942165375781876,-0.12273576207530662
GLRHD0516,841.733963,832.157145,547.417801,374.949556,695.687477,-11.283599601873215,5.697329601860766,-5.056576318857356,-0.3137627207032501,2.006572688538483,-2.9855547173830432,1.1034970310375412,-0.21562617178714483,-3.4069910095366858,-3.4085581379735617,-0.8448532375307166,-2.646845396774669,0.11007717779928755,5.239279628736932,-0.36187350850473443,0.514905369241831,0.7827860641434807,-0.7847912925415496,-0.7935269444628695,-2.9216447520342994,-0.8787132137954154,0.8851901424092108,-1.2632398218045728,-0.05478849037708186,1.754773180569097,-4.192020266458927,-1.4526787114717408,-1.6281822553318923,1.1827102668700724,-0.7226942932428069
GLRHD0405,822.151659,791.647077,540.086497,373.251783,724.013592,-9.828544920811934,-3.2161074223957082,0.7448681811528224,2.086173143578293,-3.7646323753247,-0.640551847578249,-1.2328839227631672,1.5198078362376477,-0.055157970256969446,-0.6443305527352552,-2.005475400600263,1.0562958981723285,-2.2328031021337154,0.30039880441027567,4.268907239150742,-0.54482153928493,-1.0125328193902774,1.0565070555610012,-1.579620464034121,-1.387864779644063,2.502351984867744,1.7706724835318506,0.06101107638189729,2.8770514472711426,-0.4556234514968034,-0.06941463383346236,-0.9449060745565502,-2.028221780851677,0.3753274509328002,-4.78667711406947
GLRHD0515,791.129629,765.335796,522.075727,362.324972,705.696465,0.34823357358033663,-6.223991335088675,1.3710183762104038,1.0476302809766818,-5.2741094966264805,-3.4740776270538247,-0.28051416906388,1.2837559008928732,-1.1224773107033144,-2.8527623956409487,-2.6235613578530455,1.4435146397264509,-0.5239994392305246,-0.03813040073946719,-1.0529836978900606,-1.2235253165825477,0.5243208336612349,0.05224122783082985,1.3120982047763197,-2.2954075169119075,-1.0064355822115454,0.727840230893032,-0.2251180601185265,-1.167973477768177,0.5427594581149842,2.99111889410978,-3.1391490290238133,2.1314661051784918,0.35973925948322866,0.26002970966277217
