20	19760000	19780000
17	65060000	65070000
7	17450000	17720000
3	7710000	7780000
12	122850000	122870000
14	102480000	102530000
2	126640000	126650000
19	16390000	16950000
4	186300000	186400000
9	83630000	83660000
20	33240000	33500000
7	120670000	120850000
17	56620000	56910000
5	90280000	90370000
22	41110000	41170000
7	114040000	114220000
19	18650000	18680000
7	132760000	132960000
19	10840000	10960000
22	44090000	44220000
20	38230000	38570000
11	128160000	128290000
1	236820000	236890000
4	36480000	36600000
3	172840000	172920000
4	141980000	142030000
5	10190000	10430000
15	72130000	72350000
14	100620000	100810000
15	70530000	70660000
1	97020000	97180000
19	19140000	19160000
22	38830000	38960000
20	58320000	58400000
12	110950000	110980000
7	49950000	49970000
16	31330000	31380000
8	144480000	144540000
6	2460000	2470000
18	54760000	55030000
9	129610000	129780000
8	19920000	20100000
12	29110000	29130000
2	137860000	138160000
14	54140000	54190000
11	69680000	69740000
2	131130000	131150000
20	59380000	59410000
2	60000	130000
1	178370000	178490000
2	200580000	200850000
19	27270000	27320000
3	48410000	48440000
14	96080000	96930000
22	20760000	21090000
3	44900000	45060000
7	25840000	25860000
6	118250000	118270000
8	130400000	130430000
5	53850000	54120000
8	43790000	43920000
5	133590000	133670000
3	13430000	13660000
14	32490000	32690000
1	220500000	220540000
6	46690000	46730000
3	25470000	25610000
8	48970000	49080000
1	53440000	53570000
1	183080000	183230000
1	206850000	206870000
1	200970000	201000000
4	106000000	106110000
12	21910000	21940000
3	157760000	157870000
2	189300000	189400000
11	16850000	17580000
10	70620000	70650000
15	71240000	71630000
9	71320000	71560000
1	154700000	154890000
4	188770000	188890000
21	35970000	36110000
9	37740000	38150000
1	162870000	163280000
5	173110000	173280000
8	109460000	109470000
8	18030000	18670000
4	164810000	165130000
6	119680000	119960000
17	82340000	82360000
10	79250000	79340000
5	39710000	39910000
7	131260000	131320000
17	48550000	48580000
8	30810000	30830000
11	66340000	66500000
11	1620000	1660000
3	121760000	121830000
1	86330000	86350000
15	39870000	40030000
17	3920000	4020000
4	88120000	88160000
8	46040000	46090000
3	134720000	135000000
1	6830000	7010000
19	2520000	2720000
7	128310000	128410000
6	3170000	3340000
13	76380000	76520000
19	10510000	10560000
5	138370000	138390000
7	100450000	100500000
16	19740000	19760000
1	226610000	226620000
12	100340000	100420000
2	214730000	215160000
6	147540000	147570000
5	139650000	139810000
12	82480000	82600000
7	22620000	22700000
9	113410000	113460000
5	32470000	32530000
12	103970000	103990000
12	104030000	104060000
13	112550000	112680000
12	21140000	21180000
1	197330000	197340000
12	55610000	55870000
11	76200000	76470000
11	118030000	118180000
4	139550000	139940000
8	119760000	119860000
4	79420000	79440000
6	38540000	38630000
17	79850000	80250000
1	157070000	157240000
3	126850000	127000000
1	100520000	100540000
10	92940000	93200000
7	88110000	88540000
12	32030000	32140000
18	26470000	26580000
14	30780000	30900000
12	70300000	70360000
17	33300000	33730000
14	89990000	90030000
17	4990000	5020000
8	4420000	4430000
3	110810000	110910000
6	134760000	134820000
4	138800000	138860000
11	78620000	78650000
12	12240000	12260000
17	480000	500000
22	39240000	39300000
7	2490000	2710000
16	79830000	79960000
19	42060000	42070000
18	48530000	48550000
4	17160000	17340000
16	70630000	70800000
1	11060000	11130000
22	35420000	35470000
18	34720000	34820000
1	209000000	209010000
15	31490000	31500000
20	43420000	43750000
11	105260000	105520000
14	30580000	30620000
1	25040000	25080000
10	60760000	61150000
12	16010000	16110000
17	30350000	30360000
16	72110000	72560000
5	107710000	107880000
7	128680000	128760000
17	70330000	70400000
19	47500000	47590000
18	69020000	69080000
21	27330000	27390000
17	41630000	41660000
13	78370000	78420000
13	60250000	60370000
2	149110000	149440000
3	152550000	152840000
3	178390000	178570000
5	36260000	36460000
2	167670000	167780000
7	158830000	159080000
4	123090000	123280000
12	48710000	48820000
15	68840000	68910000
21	43300000	43370000
22	40900000	40930000
7	155410000	155430000
3	98950000	98990000
17	43840000	43900000
15	66040000	66050000
14	43960000	43990000
8	132130000	132710000
10	43070000	43200000
19	15560000	15580000
5	1750000	1790000
14	32950000	33000000
14	30370000	30380000
2	83910000	84040000
1	99150000	99390000
20	1440000	1500000
1	1130000	1170000
11	117900000	117910000
10	60230000	60390000
3	48520000	48650000
7	143940000	144070000
5	127410000	127460000
16	30910000	31040000
1	156040000	156120000
8	18680000	18740000
13	35160000	35190000
4	114980000	115000000
17	51670000	51940000
9	125460000	125510000
1	233540000	233650000
10	124390000	124630000
7	93400000	93500000
1	228650000	228660000
8	63470000	63480000
11	117160000	117270000
3	129030000	129070000
11	108600000	108730000
6	35210000	35290000
8	114730000	114800000
1	18390000	19200000
8	96650000	96840000
7	98220000	98290000
1	90260000	90360000
6	71390000	71430000
6	75820000	75870000
1	195370000	195390000
11	20300000	20450000
2	152620000	152670000
3	110320000	110430000
17	18950000	19000000
5	127650000	127710000
8	46840000	46860000
3	170320000	170330000
17	72410000	72740000
9	92630000	92690000
1	56980000	57470000
2	238090000	238180000
21	33600000	33680000
2	97730000	97740000
12	83170000	83300000
3	104270000	104470000
3	114700000	114920000
9	114920000	114940000
6	36810000	36970000
14	87860000	87940000
12	37900000	37950000
11	123680000	123690000
15	76380000	76760000
12	190000	340000
1	63800000	63940000
2	146730000	146760000
17	41230000	41250000
13	45920000	45980000
5	56920000	57050000
2	168250000	168450000
3	113650000	113700000
2	19930000	19980000
4	87840000	87880000
2	156910000	157000000
5	141560000	141580000
8	130800000	130840000
9	35860000	35870000
20	32550000	32610000
3	66510000	66550000
20	41330000	41560000
9	135600000	135720000
21	31280000	31400000
15	69370000	69420000
3	8940000	9030000
17	73080000	73090000
6	131800000	131810000
9	26600000	26900000
3	150250000	150410000
22	42300000	42440000
18	63700000	63910000
2	67410000	67490000
8	28190000	28200000
19	27570000	27590000
2	241180000	241750000
13	107930000	108490000
10	68700000	68950000
3	9600000	9710000
1	87570000	88060000
13	33290000	33440000
4	184950000	185030000
7	25490000	25500000
15	80270000	80730000
9	128210000	128310000
6	29790000	29880000
21	28900000	28980000
14	21390000	21430000
14	99470000	99700000
8	46350000	46370000
2	167810000	167830000
2	218560000	218700000
17	41460000	41580000
14	65750000	65780000
1	64280000	64320000
9	78360000	78410000
2	172410000	172420000
12	90130000	90640000
11	112380000	112610000
15	50870000	50980000
15	45430000	45630000
8	124870000	125060000
9	7160000	7510000
11	83630000	83740000
1	42110000	42210000
7	155450000	155480000
1	166080000	166090000
7	129440000	129470000
6	10380000	10460000
6	6460000	6530000
8	143800000	143840000
9	720000	850000
1	62050000	62240000
1	8200000	8260000
13	113740000	113850000
5	98290000	98320000
19	18440000	18470000
5	137980000	138020000
1	54370000	54390000
3	100890000	101200000
1	39660000	39750000
22	31110000	31190000
11	118610000	118690000
9	98970000	99050000
2	118830000	118850000
1	86210000	86260000
1	30620000	30940000
6	134080000	134160000
1	109910000	109930000
4	107140000	107150000
14	72430000	72440000
18	59510000	59690000
3	104810000	105230000
6	14140000	14220000
21	17410000	17490000
4	101350000	101410000
2	18320000	18410000
10	6730000	6760000
18	54630000	54650000
7	11360000	12250000
11	74680000	74780000
9	127090000	127230000
9	14890000	15020000
5	15980000	16030000
19	980000	1010000
14	99230000	99240000
4	42050000	42400000
5	72260000	72500000
1	203480000	203520000
3	106700000	106720000
4	174060000	174080000
11	35390000	35400000
2	62540000	62570000
2	218860000	219350000
4	124310000	124350000
3	158390000	158410000
6	89870000	89890000
5	109410000	109430000
22	48800000	48810000
2	114420000	114800000
9	134280000	134440000
14	58770000	59380000
7	14180000	14280000
3	88200000	88270000
1	153450000	153550000
11	103430000	103500000
2	34000000	34120000
12	65980000	65990000
6	133720000	133770000
10	10120000	10260000
5	66560000	66810000
9	115390000	115470000
5	123390000	123420000
8	60270000	60290000
19	40630000	40680000
2	210370000	210400000
5	7250000	7260000
6	169590000	169920000
22	31050000	31100000
15	80110000	80150000
1	226800000	226860000
2	100360000	100680000
4	182520000	182780000
4	75940000	76080000
13	31650000	31720000
2	222800000	222870000
3	11250000	11370000
13	24050000	24110000
16	87510000	87560000
2	225610000	225720000
19	38350000	38370000
2	172440000	173390000
17	58250000	58310000
19	43390000	43420000
20	51270000	51350000
11	117800000	117810000
22	22020000	22110000
14	23560000	23700000
5	86790000	86900000
1	70340000	70400000
14	78950000	78970000
1	236470000	236500000
1	247790000	247830000
12	28650000	28660000
2	61300000	61310000
3	192260000	192610000
2	39600000	39820000
9	115570000	115750000
6	170310000	170550000
2	149620000	149790000
7	64390000	64400000
3	110130000	110180000
